Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,CAN,fraction_of_baseline_emissions,1.82353e-05,0.260004,0.522928,0.719068,0.757832,0.789401,0.816348,0.840245,0.862285,0.883382,0.903134,0.92098,0.936827,0.950699,0.962968,0.973763,0.982048,0.915155,0.917813,0.920066,0.921962,0.923488,0.924686,0.925605,0.926278,0.926717,0.926888
relative_abatement,USA,fraction_of_baseline_emissions,1.90658e-05,0.215386,0.452977,0.717656,0.833958,0.865222,0.891076,0.912566,0.930734,0.946417,0.959701,0.970478,0.978921,0.985146,0.988974,0.99019,0.988615,0.897684,0.898949,0.899979,0.900812,0.901512,0.902082,0.902516,0.902827,0.903023,0.903082
relative_abatement,MEX,fraction_of_baseline_emissions,2.07257e-05,0.271121,0.536204,0.624884,0.671668,0.714265,0.754421,0.792866,0.829521,0.864179,0.896746,0.927114,0.955241,0.981064,1.00438,1.02481,1.04174,0.999937,0.999939,0.999941,0.999942,0.999943,0.999944,0.999945,0.999946,0.999946,0.999947
relative_abatement,RCAM,fraction_of_baseline_emissions,1.92494e-05,0.291931,0.474127,0.528736,0.577603,0.623815,0.668488,0.711838,0.753776,0.794169,0.832917,0.869879,0.904876,0.937667,0.967888,0.995075,1.01849,0.995458,0.995594,0.995703,0.995789,0.99586,0.995917,0.995961,0.995993,0.996013,0.996021
relative_abatement,BRA,fraction_of_baseline_emissions,2.93456e-05,0.266867,0.534645,0.789095,0.883745,0.932823,0.977688,1.01968,1.0592,1.09622,1.13107,1.16373,1.19391,1.22171,1.24676,1.26824,1.28616,1.23537,1.23715,1.23794,1.23798,1.23832,1.23889,1.23937,1.23979,1.24023,1.24067
relative_abatement,RSAM,fraction_of_baseline_emissions,2.77976e-05,0.32975,0.576263,0.786268,0.874808,0.931104,0.983156,1.03184,1.07795,1.12148,1.16212,1.19972,1.23444,1.26633,1.29477,1.31906,1.3391,1.2926,1.29044,1.28855,1.28691,1.28563,1.2847,1.28403,1.28362,1.28346,1.28361
relative_abatement,NAF,fraction_of_baseline_emissions,1.41065e-05,0.274864,0.316458,0.352872,0.384825,0.41407,0.441643,0.468036,0.493304,0.517321,0.53964,0.559909,0.578188,0.594508,0.608729,0.620709,0.630355,0.568273,0.583635,0.595705,0.605165,0.612681,0.618448,0.622567,0.625245,0.626597,0.626397
relative_abatement,WAF,fraction_of_baseline_emissions,2.32823e-05,0.307651,0.359037,0.405027,0.448631,0.492843,0.537891,0.583459,0.629976,0.677433,0.724839,0.771217,0.81566,0.857632,0.897134,0.933559,0.964225,0.937136,0.942321,0.946111,0.948949,0.951147,0.952828,0.954069,0.954951,0.955522,0.955747
relative_abatement,EAF,fraction_of_baseline_emissions,2.04435e-05,0.239903,0.278803,0.315288,0.350734,0.386824,0.424009,0.462199,0.501255,0.540936,0.580879,0.620579,0.659233,0.696319,0.731849,0.765207,0.793752,0.747193,0.767499,0.782224,0.793178,0.801716,0.808286,0.81313,0.816563,0.818777,0.819623
relative_abatement,SAF,fraction_of_baseline_emissions,2.18442e-05,0.312472,0.552203,0.633258,0.680891,0.723446,0.762129,0.797415,0.829809,0.859777,0.887532,0.91309,0.936233,0.956635,0.973998,0.988181,0.999398,0.949784,0.949984,0.950127,0.950224,0.950287,0.950317,0.950313,0.950279,0.950216,0.950117
relative_abatement,WEU,fraction_of_baseline_emissions,1.62316e-05,0.210376,0.448298,0.604945,0.641346,0.673584,0.702866,0.729605,0.75426,0.777183,0.798164,0.816853,0.833218,0.847359,0.859491,0.869674,0.877409,0.815195,0.819345,0.82291,0.825957,0.828464,0.83048,0.832064,0.83326,0.834086,0.834479
relative_abatement,CEU,fraction_of_baseline_emissions,1.83734e-05,0.225394,0.467767,0.611844,0.657588,0.696563,0.730816,0.761853,0.790958,0.81899,0.845171,0.868486,0.888799,0.906172,0.920851,0.933026,0.942727,0.899605,0.897974,0.896585,0.895426,0.894338,0.893346,0.892512,0.891835,0.891306,0.890958
relative_abatement,TUR,fraction_of_baseline_emissions,1.61814e-05,0.335304,0.454898,0.49903,0.536394,0.569816,0.600594,0.629208,0.655747,0.68023,0.702665,0.723026,0.741337,0.757517,0.771211,0.782138,0.790448,0.754204,0.752084,0.749869,0.747654,0.74567,0.743923,0.742375,0.741035,0.739921,0.739067
relative_abatement,UKR,fraction_of_baseline_emissions,1.82861e-05,0.248673,0.459527,0.511877,0.556748,0.595148,0.629679,0.662324,0.69349,0.723119,0.750331,0.77439,0.795689,0.814648,0.831092,0.844802,0.855941,0.815736,0.816985,0.818062,0.818991,0.819745,0.820335,0.82078,0.821094,0.821278,0.8213
